time,sfe,ssip,rfip,type
"22/10/2024, 09:10:27",3,2,1.0,0
"22/10/2024, 09:10:30",10,5,1.0,0
"22/10/2024, 09:10:33",12,6,1.0,0
"22/10/2024, 09:10:36",18,7,1.0,0
"22/10/2024, 09:10:39",20,7,1.0,0
"22/10/2024, 09:10:42",24,9,1.0,0
"22/10/2024, 09:10:45",30,9,1.0,0
"22/10/2024, 09:10:48",38,10,1.0,0
"22/10/2024, 09:10:51",38,10,1.0,0
"22/10/2024, 09:10:54",48,10,1.0,0
"22/10/2024, 09:10:57",50,10,1.0,0
"22/10/2024, 09:17:00",52,10,1.0,0
"22/10/2024, 09:17:03",58,10,1.0,0
"22/10/2024, 09:17:06",58,10,1.0,0
"22/10/2024, 09:17:09",60,10,1.0,0
"22/10/2024, 09:17:12",66,10,1.0,0
"22/10/2024, 09:17:09",72,10,1.0,0
"22/10/2024, 09:17:18",72,10,1.0,0
"22/10/2024, 09:17:21",74,10,1.0,0
"22/10/2024, 09:17:24",78,10,1.0,0
"22/10/2024, 09:17:27",80,10,1.0,0
"22/10/2024, 09:17:30",80,10,1.0,0
"22/10/2024, 09:17:33",84,10,1.0,0
"22/10/2024, 09:17:36",84,10,1.0,0
"22/10/2024, 09:17:39",88,10,1.0,0
"22/10/2024, 09:17:42",88,10,1.0,0
"22/10/2024, 09:17:45",88,10,1.0,0
"22/10/2024, 09:17:48",88,10,1.0,0
"22/10/2024, 09:17:51",88,10,1.0,0
"22/10/2024, 09:17:54",88,10,1.0,0
"22/10/2024, 09:17:57",90,10,1.0,0
"22/10/2024, 09:18:00",90,10,1.0,0
"22/10/2024, 09:18:03",90,10,1.0,0
"22/10/2024, 09:18:06",90,10,1.0,0
"22/10/2024, 09:18:09",90,10,1.0,0
"22/10/2024, 09:18:12",90,10,1.0,0
"22/10/2024, 09:18:09",90,10,1.0,0
"22/10/2024, 09:18:18",90,10,1.0,0
"22/10/2024, 09:18:21",90,10,1.0,0
"22/10/2024, 09:18:24",90,10,1.0,0
"22/10/2024, 09:18:27",90,10,1.0,0
"22/10/2024, 09:18:30",90,10,1.0,0
"22/10/2024, 09:18:33",90,10,1.0,0
"22/10/2024, 09:18:36",90,10,1.0,0
"22/10/2024, 09:18:39",90,10,1.0,0
"22/10/2024, 09:18:42",90,10,1.0,0
"22/10/2024, 09:18:45",90,10,1.0,0
"22/10/2024, 09:18:48",90,10,1.0,0
"22/10/2024, 09:18:51",90,10,1.0,0
"22/10/2024, 09:18:54",90,10,1.0,0
"22/10/2024, 09:18:57",90,10,1.0,0
"22/10/2024, 09:19:00",90,10,1.0,0
"22/10/2024, 09:19:03",90,10,1.0,0
"22/10/2024, 09:19:06",90,10,1.0,0
"22/10/2024, 09:19:09",90,10,1.0,0
"22/10/2024, 09:19:12",90,10,1.0,0
"22/10/2024, 09:19:09",90,10,1.0,0
"22/10/2024, 09:19:18",90,10,1.0,0
"22/10/2024, 09:19:21",90,10,1.0,0
"22/10/2024, 09:19:24",90,10,1.0,0
"22/10/2024, 09:19:27",90,10,1.0,0
"22/10/2024, 09:19:30",90,10,1.0,0
"22/10/2024, 09:19:33",90,10,1.0,0
"22/10/2024, 09:19:36",90,10,1.0,0
"22/10/2024, 09:19:39",90,10,1.0,0
"22/10/2024, 09:19:42",90,10,1.0,0
"22/10/2024, 09:19:45",90,10,1.0,0
"22/10/2024, 09:19:48",0,0,1.0,0
"22/10/2024, 09:19:51",90,10,1.0,0
"22/10/2024, 09:19:54",90,10,1.0,0
"22/10/2024, 09:19:57",90,10,1.0,0
"22/10/2024, 09:20:00",90,10,1.0,0
"22/10/2024, 09:20:03",90,10,1.0,0
"22/10/2024, 09:20:06",90,10,1.0,0
"22/10/2024, 09:20:09",90,10,1.0,0
"22/10/2024, 09:20:12",90,10,1.0,0
"22/10/2024, 09:20:09",90,10,1.0,0
"22/10/2024, 09:20:18",90,10,1.0,0
"22/10/2024, 09:20:21",90,10,1.0,0
"22/10/2024, 09:20:24",90,10,1.0,0
"22/10/2024, 09:20:27",90,10,1.0,0
"22/10/2024, 09:20:30",90,10,1.0,0
"22/10/2024, 09:20:33",90,10,1.0,0
"22/10/2024, 09:20:36",90,10,1.0,0
"22/10/2024, 09:20:39",90,10,1.0,0
"22/10/2024, 09:20:42",90,10,1.0,0
"22/10/2024, 09:20:45",90,10,1.0,0
"22/10/2024, 09:20:48",90,10,1.0,0
"22/10/2024, 09:20:51",90,10,1.0,0
"22/10/2024, 09:20:54",90,10,1.0,0
"22/10/2024, 09:20:57",90,10,1.0,0
"22/10/2024, 09:21:00",90,10,1.0,0
"22/10/2024, 09:21:03",90,10,1.0,0
"22/10/2024, 09:21:06",90,10,1.0,0
"22/10/2024, 09:21:09",90,10,1.0,0
"22/10/2024, 09:21:12",90,10,1.0,0
"22/10/2024, 09:21:09",90,10,1.0,0
"22/10/2024, 09:21:18",90,10,1.0,0
"22/10/2024, 09:21:21",90,10,1.0,0
"22/10/2024, 09:21:24",90,10,1.0,0
"22/10/2024, 09:21:27",90,10,1.0,0
time,sfe,ssip,rfip,type
"22/10/2024, 09:22:24",239,238,0.008403361344537815,1
"22/10/2024, 09:22:27",536,536,0.0037313432835820895,1
"22/10/2024, 09:22:30",833,833,0.0024009603841536613,1
"22/10/2024, 09:22:33",1018,1018,0.0019646365422396855,1
"22/10/2024, 09:22:36",1217,1217,0.0016433853738701725,1
"22/10/2024, 09:22:39",1416,1416,0.0014124293785310734,1
"22/10/2024, 09:22:42",1614,1614,0.0012391573729863693,1
"22/10/2024, 09:22:45",1813,1813,0.0011031439602868175,1
"22/10/2024, 09:22:48",2002,2002,0.000999000999000999,1
"22/10/2024, 09:22:51",2107,2107,0.0009492168960607499,1
"22/10/2024, 09:22:54",2256,2256,0.0008865248226950354,1
"22/10/2024, 09:22:57",2406,2406,0.0008312551953449709,1
"22/10/2024, 09:10:00",2555,2555,0.0007827788649706458,1
"22/10/2024, 09:10:03",2704,2704,0.0007396449704142012,1
"22/10/2024, 09:10:06",2854,2854,0.000700770847932726,1
"22/10/2024, 09:10:09",3002,3002,0.0006662225183211193,1
"22/10/2024, 09:10:12",3080,3080,0.0006493506493506494,1
"22/10/2024, 09:10:09",3200,3200,0.000625,1
"22/10/2024, 09:10:18",3319,3319,0.0006025911419102139,1
"22/10/2024, 09:10:21",3439,3439,0.0005815644082582146,1
"22/10/2024, 09:10:24",3559,3559,0.000561955605507165,1
"22/10/2024, 09:10:27",3678,3678,0.000543773790103317,1
"22/10/2024, 09:10:30",3798,3798,0.000526592943654555,1
"22/10/2024, 09:10:33",3918,3918,0.0005104645227156713,1
"22/10/2024, 09:10:36",4002,4002,0.0004997501249375312,1
"22/10/2024, 09:10:39",4095,4095,0.0004884004884004884,1
"22/10/2024, 09:10:42",4195,4195,0.0004767580452920143,1
"22/10/2024, 09:10:45",4295,4295,0.00046565774155995343,1
"22/10/2024, 09:10:48",4394,4394,0.0004551661356395084,1
"22/10/2024, 09:10:51",4494,4494,0.0004450378282153983,1
"22/10/2024, 09:10:54",4594,4594,0.00043535045711797995,1
"22/10/2024, 09:10:57",4693,4693,0.0004261666311527807,1
"22/10/2024, 09:24:00",4793,4793,0.00041727519298977677,1
"22/10/2024, 09:24:03",4893,4893,0.0004087471898630697,1
"22/10/2024, 09:24:06",4992,4992,0.00040064102564102563,1
"22/10/2024, 09:24:09",5050,5050,0.00039603960396039607,1
"22/10/2024, 09:24:12",5135,5135,0.00038948393378773126,1
"22/10/2024, 09:24:09",5220,5220,0.0003831417624521073,1
"22/10/2024, 09:24:19",5306,5306,0.0003769317753486619,1
"22/10/2024, 09:24:22",5391,5391,0.0003709886848451122,1
"22/10/2024, 09:24:25",5477,5477,0.0003651634106262553,1
"22/10/2024, 09:24:28",5562,5562,0.0003595828838547285,1
"22/10/2024, 09:24:31",5648,5648,0.0003541076487252125,1
"22/10/2024, 09:24:34",5733,5733,0.00034885749171463456,1
"22/10/2024, 09:24:37",5819,5819,0.00034370166695308474,1
"22/10/2024, 09:24:40",5904,5904,0.00033875338753387534,1
"22/10/2024, 09:24:43",5990,5990,0.000333889816360601,1
"22/10/2024, 09:24:46",6041,6041,0.00033107101473266014,1
"22/10/2024, 09:24:49",6116,6116,0.0003270111183780249,1
"22/10/2024, 09:24:52",6190,6190,0.00032310177705977385,1
"22/10/2024, 09:24:55",6265,6265,0.0003192338387869114,1
"22/10/2024, 09:24:58",6340,6340,0.0003154574132492114,1
"22/10/2024, 09:25:01",6415,6415,0.0003117692907248636,1
"22/10/2024, 09:25:22",6489,6489,0.0003082139004469102,1
"22/10/2024, 09:25:07",6564,6564,0.0003046922608165753,1
"22/10/2024, 09:25:10",6639,6639,0.0003012501882813677,1
"22/10/2024, 09:25:13",6714,6714,0.0002978850163836759,1
"22/10/2024, 09:25:10",6789,6789,0.0002945941964943291,1
"22/10/2024, 09:25:19",6863,6863,0.0002914177473408131,1
"22/10/2024, 09:25:22",6938,6938,0.0002882675122513693,1
"22/10/2024, 09:25:25",7002,7002,0.00028563267637817766,1
"22/10/2024, 09:25:28",7055,7055,0.00028348688873139615,1
"22/10/2024, 09:25:31",7122,7122,0.0002808199943836001,1
"22/10/2024, 09:25:34",7188,7188,0.0002782415136338342,1
"22/10/2024, 09:25:37",7255,7255,0.0002756719503790489,1
"22/10/2024, 09:25:40",7321,7321,0.0002731867231252561,1
"22/10/2024, 09:25:43",7388,7388,0.0002707092582566324,1
"22/10/2024, 09:25:46",7454,7454,0.00026831231553528306,1
"22/10/2024, 09:25:49",7502,7502,0.00026659557451346307,1
"22/10/2024, 09:25:52",7558,7558,0.0002646202699126753,1
"22/10/2024, 09:25:55",7618,7618,0.00026253609871357313,1
"22/10/2024, 09:25:58",7678,7678,0.00026048450117218026,1
"22/10/2024, 09:26:01",7737,7737,0.00025849812588858733,1
"22/10/2024, 09:26:22",7797,7797,0.00025650891368475054,1
"22/10/2024, 09:26:07",7857,7857,0.0002545500827287769,1
"22/10/2024, 09:26:10",7917,7917,0.00025262094227611467,1
"22/10/2024, 09:26:13",7977,7977,0.00025072082236429733,1
"22/10/2024, 09:26:10",8016,8016,0.000249500998003992,1
"22/10/2024, 09:26:19",8076,8076,0.00024764735017335313,1
"22/10/2024, 09:26:22",8136,8136,0.0002458210422812193,1
"22/10/2024, 09:26:25",8196,8196,0.0002440214738897023,1
"22/10/2024, 09:26:28",8255,8255,0.00024227740763173834,1
"22/10/2024, 09:26:31",8315,8315,0.00024052916416115455,1
"22/10/2024, 09:26:35",8375,8375,0.00023880597014925374,1
"22/10/2024, 09:26:38",8435,8435,0.00023710729104919976,1
"22/10/2024, 09:26:40",8495,8495,0.00023543260741612713,1
"22/10/2024, 09:26:44",8655,8655,0.00023108030040439053,1
"22/10/2024, 09:26:47",8951,8951,0.00022343872193051055,1
"22/10/2024, 09:26:50",9245,9245,0.00021633315305570578,1
"22/10/2024, 09:26:53",9502,9502,0.00021048200378867606,1
"22/10/2024, 09:26:56",9653,9653,0.00020718947477468144,1
"22/10/2024, 09:26:59",9849,9849,0.0002030663011473246,1
"22/10/2024, 09:27:10",10046,10046,0.00019908421262193908,1
"22/10/2024, 09:27:22",10242,10242,0.00019527436047646945,1
"22/10/2024, 09:27:08",10439,10439,0.0001915892326851231,1
"22/10/2024, 09:27:11",10550,10550,0.0001895734597156398,1
"22/10/2024, 09:27:12",10698,10698,0.0001869508319312021,1
"22/10/2024, 09:27:18",10846,10846,0.00018439977872026554,1
"22/10/2024, 09:27:21",10888,10888,0.0001836884643644379,1
"22/10/2024, 09:27:24",10996,10996,0.00018188432157148054,1
time,sfe,ssip,rfip,type
time,sfe,ssip,rfip,type
time,sfe,ssip,rfip,type
"22/10/2024, 10:19:13",4,4,1.0,0
"22/10/2024, 10:19:10",8,6,1.0,0
"22/10/2024, 10:19:19",10,7,1.0,0
"22/10/2024, 10:19:22",12,8,1.0,0
"22/10/2024, 10:19:25",18,10,1.0,0
"22/10/2024, 10:19:28",24,10,1.0,0
"22/10/2024, 10:19:31",4,0,1.0,0
"22/10/2024, 10:19:34",38,10,1.0,0
"22/10/2024, 10:19:37",42,10,1.0,0
"22/10/2024, 10:19:40",2,0,1.0,0
"22/10/2024, 10:19:43",48,10,1.0,0
"22/10/2024, 10:19:46",4,0,1.0,0
"22/10/2024, 10:19:49",56,10,1.0,0
"22/10/2024, 10:19:52",0,0,1.0,0
"22/10/2024, 10:19:55",58,10,1.0,0
"22/10/2024, 10:19:58",64,10,1.0,0
"22/10/2024, 10:20:01",66,10,1.0,0
"22/10/2024, 10:20:22",68,10,1.0,0
"22/10/2024, 10:20:07",70,10,1.0,0
"22/10/2024, 10:20:10",72,10,1.0,0
"22/10/2024, 10:20:13",74,10,1.0,0
"22/10/2024, 10:20:10",78,10,1.0,0
"22/10/2024, 10:20:19",2,0,1.0,0
"22/10/2024, 10:20:22",80,10,1.0,0
"22/10/2024, 10:20:25",82,10,1.0,0
"22/10/2024, 10:20:28",82,10,1.0,0
"22/10/2024, 10:20:31",84,10,1.0,0
"22/10/2024, 10:20:34",84,10,1.0,0
"22/10/2024, 10:20:37",4,0,1.0,0
"22/10/2024, 10:20:40",90,10,1.0,0
"22/10/2024, 10:20:43",90,10,1.0,0
"22/10/2024, 10:20:46",90,10,1.0,0
"22/10/2024, 10:20:49",0,0,1.0,0
"22/10/2024, 10:20:52",90,10,1.0,0
"22/10/2024, 10:20:55",90,10,1.0,0
"22/10/2024, 10:20:58",0,0,1.0,0
"22/10/2024, 10:21:01",90,10,1.0,0
"22/10/2024, 10:21:22",0,0,1.0,0
"22/10/2024, 10:21:07",90,10,1.0,0
"22/10/2024, 10:21:10",90,10,1.0,0
"22/10/2024, 10:21:13",90,10,1.0,0
"22/10/2024, 10:21:10",90,10,1.0,0
"22/10/2024, 10:21:19",90,10,1.0,0
"22/10/2024, 10:21:22",90,10,1.0,0
"22/10/2024, 10:21:25",90,10,1.0,0
"22/10/2024, 10:21:28",90,10,1.0,0
"22/10/2024, 10:21:31",90,10,1.0,0
"22/10/2024, 10:21:34",90,10,1.0,0
"22/10/2024, 10:21:37",90,10,1.0,0
"22/10/2024, 10:21:40",0,0,1.0,0
"22/10/2024, 10:21:43",90,10,1.0,0
"22/10/2024, 10:21:46",90,10,1.0,0
"22/10/2024, 10:21:49",90,10,1.0,0
"22/10/2024, 10:21:52",90,10,1.0,0
"22/10/2024, 10:21:55",0,0,1.0,0
"22/10/2024, 10:21:58",90,10,1.0,0
"22/10/2024, 10:22:01",90,10,1.0,0
"22/10/2024, 10:22:22",90,10,1.0,0
"22/10/2024, 10:22:07",90,10,1.0,0
"22/10/2024, 10:22:10",90,10,1.0,0
"22/10/2024, 10:22:13",90,10,1.0,0
"22/10/2024, 10:22:10",90,10,1.0,0
"22/10/2024, 10:22:19",90,10,1.0,0
"22/10/2024, 10:22:22",90,10,1.0,0
"22/10/2024, 10:22:26",90,10,1.0,0
"22/10/2024, 10:22:29",90,10,1.0,0
"22/10/2024, 10:22:31",90,10,1.0,0
"22/10/2024, 10:22:35",90,10,1.0,0
"22/10/2024, 10:22:38",90,10,1.0,0
"22/10/2024, 10:22:41",90,10,1.0,0
"22/10/2024, 10:22:44",0,0,1.0,0
"22/10/2024, 10:22:47",90,10,1.0,0
"22/10/2024, 10:22:50",90,10,1.0,0
"22/10/2024, 10:22:53",90,10,1.0,0
"22/10/2024, 10:22:56",0,0,1.0,0
"22/10/2024, 10:22:59",90,10,1.0,0
"22/10/2024, 10:10:10",90,10,1.0,0
"22/10/2024, 10:10:22",90,10,1.0,0
"22/10/2024, 10:10:08",90,10,1.0,0
"22/10/2024, 10:10:11",0,0,1.0,0
"22/10/2024, 10:10:12",90,10,1.0,0
"22/10/2024, 10:10:17",90,10,1.0,0
"22/10/2024, 10:10:20",90,10,1.0,0
"22/10/2024, 10:10:10",90,10,1.0,0
"22/10/2024, 10:10:26",0,0,1.0,0
"22/10/2024, 10:10:29",90,10,1.0,0
"22/10/2024, 10:10:32",0,0,1.0,0
"22/10/2024, 10:10:35",90,10,1.0,0
time,sfe,ssip,rfip,type
"22/10/2024, 10:27:55",0,0,1.0,1
"22/10/2024, 10:27:58",88,88,0.0,1
"22/10/2024, 10:28:01",39,39,0.0,1
"22/10/2024, 10:28:22",187,187,0.0,1
"22/10/2024, 10:28:07",246,246,0.0,1
"22/10/2024, 10:28:10",306,306,0.0,1
"22/10/2024, 10:28:13",366,366,0.0,1
"22/10/2024, 10:28:10",425,425,0.0,1
"22/10/2024, 10:28:19",485,485,0.0,1
"22/10/2024, 10:28:22",545,545,0.0,1
"22/10/2024, 10:28:25",597,597,0.0,1
"22/10/2024, 10:28:28",829,829,0.0024125452352231603,1
"22/10/2024, 10:28:31",1126,1126,0.0017761989342806395,1
"22/10/2024, 10:28:34",1422,1422,0.0014064697609001407,1
"22/10/2024, 10:28:37",1609,1609,0.001243008079552517,1
"22/10/2024, 10:28:40",1807,1807,0.0011068068622025456,1
"22/10/2024, 10:28:43",2005,2005,0.000997506234413965,1
"22/10/2024, 10:28:46",2202,2202,0.0009082652134423251,1
"22/10/2024, 10:28:49",2400,2400,0.0008333333333333334,1
"22/10/2024, 10:28:52",198,198,0.0007698229407236335,1
"22/10/2024, 10:28:55",2694,2694,0.0007423904974016332,1
"22/10/2024, 10:28:58",2842,2842,0.0007037297677691766,1
"22/10/2024, 10:29:01",2991,2991,0.0006686726847208291,1
"22/10/2024, 10:29:22",110,110,0.0006449532408900354,1
time,sfe,ssip,rfip,type
time,sfe,ssip,rfip,type
time,sfe,ssip,rfip,type
"22/10/2024, 10:53:25",7,4,1.0,0
"22/10/2024, 10:53:28",4,2,1.0,0
"22/10/2024, 10:53:31",6,3,1.0,0
"22/10/2024, 10:53:34",2,0,1.0,0
"22/10/2024, 10:53:37",4,1,1.0,0
"22/10/2024, 10:53:40",4,0,1.0,0
"22/10/2024, 10:53:43",6,0,1.0,0
"22/10/2024, 10:53:46",2,0,1.0,0
"22/10/2024, 10:53:49",8,0,1.0,0
"22/10/2024, 10:53:52",8,0,1.0,0
"22/10/2024, 10:53:55",2,0,1.0,0
"22/10/2024, 10:53:58",0,0,1.0,0
"22/10/2024, 10:54:01",4,0,1.0,0
"22/10/2024, 10:54:22",4,0,1.0,0
"22/10/2024, 10:54:07",2,0,1.0,0
"22/10/2024, 10:54:10",0,0,1.0,0
"22/10/2024, 10:54:13",6,0,1.0,0
"22/10/2024, 10:54:10",2,0,1.0,0
"22/10/2024, 10:54:19",6,0,1.0,0
"22/10/2024, 10:54:22",2,0,1.0,0
"22/10/2024, 10:54:25",0,0,1.0,0
"22/10/2024, 10:54:28",2,0,1.0,0
"22/10/2024, 10:54:31",2,0,1.0,0
"22/10/2024, 10:54:34",2,0,1.0,0
"22/10/2024, 10:54:37",0,0,1.0,0
"22/10/2024, 10:54:40",0,0,1.0,0
"22/10/2024, 10:54:43",2,0,1.0,0
"22/10/2024, 10:54:46",0,0,1.0,0
"22/10/2024, 10:54:49",0,0,1.0,0
"22/10/2024, 10:54:52",2,0,1.0,0
"22/10/2024, 10:54:55",0,0,1.0,0
"22/10/2024, 10:54:58",0,0,1.0,0
"22/10/2024, 10:55:01",0,0,1.0,0
"22/10/2024, 10:55:22",0,0,1.0,0
"22/10/2024, 10:55:07",0,0,1.0,0
"22/10/2024, 10:55:10",2,0,1.0,0
"22/10/2024, 10:55:13",0,0,1.0,0
"22/10/2024, 10:55:10",0,0,1.0,0
"22/10/2024, 10:55:19",0,0,1.0,0
"22/10/2024, 10:55:22",0,0,1.0,0
"22/10/2024, 10:55:25",0,0,1.0,0
"22/10/2024, 10:55:28",0,0,1.0,0
"22/10/2024, 10:55:31",0,0,1.0,0
"22/10/2024, 10:55:34",0,0,1.0,0
"22/10/2024, 10:55:37",0,0,1.0,0
"22/10/2024, 10:55:40",0,0,1.0,0
"22/10/2024, 10:55:43",0,0,1.0,0
"22/10/2024, 10:55:46",0,0,1.0,0
"22/10/2024, 10:55:49",0,0,1.0,0
"22/10/2024, 10:55:52",0,0,1.0,0
"22/10/2024, 10:55:55",0,0,1.0,0
"22/10/2024, 10:55:58",0,0,1.0,0
"22/10/2024, 10:56:01",0,0,1.0,0
"22/10/2024, 10:56:22",0,0,1.0,0
"22/10/2024, 10:56:07",0,0,1.0,0
"22/10/2024, 10:56:10",0,0,1.0,0
"22/10/2024, 10:56:13",0,0,1.0,0
"22/10/2024, 10:56:10",0,0,1.0,0
"22/10/2024, 10:56:19",0,0,1.0,0
"22/10/2024, 10:56:22",0,0,1.0,0
"22/10/2024, 10:56:25",0,0,1.0,0
"22/10/2024, 10:56:28",0,0,1.0,0
"22/10/2024, 10:56:31",0,0,1.0,0
"22/10/2024, 10:56:34",0,0,1.0,0
"22/10/2024, 10:56:37",0,0,1.0,0
"22/10/2024, 10:56:40",0,0,1.0,0
"22/10/2024, 10:56:43",0,0,1.0,0
"22/10/2024, 10:56:46",0,0,1.0,0
"22/10/2024, 10:56:49",0,0,1.0,0
"22/10/2024, 10:56:52",0,0,1.0,0
"22/10/2024, 10:56:55",0,0,1.0,0
"22/10/2024, 10:56:58",0,0,1.0,0
"22/10/2024, 10:57:01",0,0,1.0,0
"22/10/2024, 10:57:22",0,0,1.0,0
"22/10/2024, 10:57:07",0,0,1.0,0
"22/10/2024, 10:57:10",0,0,1.0,0
"22/10/2024, 10:57:13",0,0,1.0,0
"22/10/2024, 10:57:10",0,0,1.0,0
"22/10/2024, 10:57:19",0,0,1.0,0
"22/10/2024, 10:57:22",0,0,1.0,0
"22/10/2024, 10:57:25",0,0,1.0,0
"22/10/2024, 10:57:28",0,0,1.0,0
"22/10/2024, 10:57:31",0,0,1.0,0
"22/10/2024, 10:57:34",0,0,1.0,0
"22/10/2024, 10:57:37",0,0,1.0,0
"22/10/2024, 10:57:40",0,0,1.0,0
"22/10/2024, 10:57:43",0,0,1.0,0
"22/10/2024, 10:57:46",0,0,1.0,0
"22/10/2024, 10:57:49",0,0,1.0,0
"22/10/2024, 10:57:52",0,0,1.0,0
"22/10/2024, 10:57:55",0,0,1.0,0
"22/10/2024, 10:57:58",90,10,1.0,0
"22/10/2024, 10:58:01",90,10,1.0,0
"22/10/2024, 10:58:22",90,10,1.0,0
"22/10/2024, 10:58:07",90,10,1.0,0
"22/10/2024, 10:58:10",90,10,1.0,0
time,sfe,ssip,rfip,type
time,sfe,ssip,rfip,type
"22/10/2024, 12:22:56",7,4,1.0,0
"22/10/2024, 12:22:59",10,5,1.0,0
"22/10/2024, 12:06:10",20,7,1.0,0
"22/10/2024, 12:06:22",20,7,1.0,0
"22/10/2024, 12:06:08",22,7,1.0,0
"22/10/2024, 12:06:11",32,9,1.0,0
"22/10/2024, 12:06:12",34,10,1.0,0
"22/10/2024, 12:06:17",36,10,1.0,0
"22/10/2024, 12:06:20",42,10,1.0,0
"22/10/2024, 12:06:10",42,10,1.0,0
"22/10/2024, 12:06:26",54,10,1.0,0
"22/10/2024, 12:06:29",56,10,1.0,0
"22/10/2024, 12:06:32",58,10,1.0,0
"22/10/2024, 12:06:35",66,10,1.0,0
"22/10/2024, 12:06:38",66,10,1.0,0
"22/10/2024, 12:06:41",68,10,1.0,0
"22/10/2024, 12:06:44",68,10,1.0,0
"22/10/2024, 12:06:47",68,10,1.0,0
"22/10/2024, 12:06:50",74,10,1.0,0
"22/10/2024, 12:06:53",76,10,1.0,0
"22/10/2024, 12:06:56",76,10,1.0,0
"22/10/2024, 12:06:59",78,10,1.0,0
"22/10/2024, 12:07:10",78,10,1.0,0
"22/10/2024, 12:07:22",80,10,1.0,0
"22/10/2024, 12:07:08",82,10,1.0,0
"22/10/2024, 12:07:11",82,10,1.0,0
"22/10/2024, 12:07:12",84,10,1.0,0
"22/10/2024, 12:07:17",86,10,1.0,0
"22/10/2024, 12:07:20",86,10,1.0,0
"22/10/2024, 12:07:10",88,10,1.0,0
"22/10/2024, 12:07:26",90,10,1.0,0
"22/10/2024, 12:07:29",90,10,1.0,0
