time,sfe,ssip,rfip,type
"22/10/2024, 12:33:28",90,10,1.0,0
"22/10/2024, 12:33:31",90,10,1.0,0
"22/10/2024, 12:33:34",90,10,1.0,0
"22/10/2024, 12:33:37",90,10,1.0,0
"22/10/2024, 12:33:40",90,10,1.0,0
"22/10/2024, 12:33:43",90,10,1.0,0
"22/10/2024, 12:33:46",90,10,1.0,0
"22/10/2024, 12:33:49",90,10,1.0,0
"22/10/2024, 12:33:52",90,10,1.0,0
"22/10/2024, 12:33:55",90,10,1.0,0
"22/10/2024, 12:33:58",90,10,1.0,0
"22/10/2024, 12:34:01",90,10,1.0,0
"22/10/2024, 12:34:22",90,10,1.0,0
"22/10/2024, 12:34:07",90,10,1.0,0
"22/10/2024, 12:34:10",90,10,1.0,0
"22/10/2024, 12:34:13",90,10,1.0,0
"22/10/2024, 12:34:10",90,10,1.0,0
"22/10/2024, 12:34:19",90,10,1.0,0
"22/10/2024, 12:34:22",90,10,1.0,0
"22/10/2024, 12:34:25",90,10,1.0,0
"22/10/2024, 12:34:28",90,10,1.0,0
"22/10/2024, 12:34:31",90,10,1.0,0
"22/10/2024, 12:34:34",90,10,1.0,0
"22/10/2024, 12:34:37",90,10,1.0,0
"22/10/2024, 12:34:40",90,10,1.0,0
"22/10/2024, 12:34:43",90,10,1.0,0
"22/10/2024, 12:34:47",90,10,1.0,0
"22/10/2024, 12:34:50",90,10,1.0,0
"22/10/2024, 12:34:53",90,10,1.0,0
"22/10/2024, 12:34:56",90,10,1.0,0
"22/10/2024, 12:34:59",90,10,1.0,0
"22/10/2024, 12:35:10",90,10,1.0,0
"22/10/2024, 12:35:22",90,10,1.0,0
"22/10/2024, 12:35:08",90,10,1.0,0
"22/10/2024, 12:35:11",90,10,1.0,0
"22/10/2024, 12:35:12",90,10,1.0,0
"22/10/2024, 12:35:17",90,10,1.0,0
"22/10/2024, 12:35:20",90,10,1.0,0
"22/10/2024, 12:35:10",90,10,1.0,0
"22/10/2024, 12:35:26",90,10,1.0,0
"22/10/2024, 12:35:29",90,10,1.0,0
"22/10/2024, 12:35:32",90,10,1.0,0
"22/10/2024, 12:35:35",90,10,1.0,0
"22/10/2024, 12:35:38",90,10,1.0,0
"22/10/2024, 12:35:41",90,10,1.0,0
"22/10/2024, 12:35:44",90,10,1.0,0
"22/10/2024, 12:35:47",90,10,1.0,0
"22/10/2024, 12:35:50",90,10,1.0,0
"22/10/2024, 12:35:53",90,10,1.0,0
"22/10/2024, 12:35:56",90,10,1.0,0
"22/10/2024, 12:35:59",90,10,1.0,0
"22/10/2024, 12:36:10",90,10,1.0,0
"22/10/2024, 12:36:22",90,10,1.0,0
"22/10/2024, 12:36:08",90,10,1.0,0
"22/10/2024, 12:36:11",90,10,1.0,0
"22/10/2024, 12:36:12",90,10,1.0,0
"22/10/2024, 12:36:17",90,10,1.0,0
"22/10/2024, 12:36:20",90,10,1.0,0
"22/10/2024, 12:36:10",90,10,1.0,0
"22/10/2024, 12:36:26",90,10,1.0,0
"22/10/2024, 12:36:29",90,10,1.0,0
"22/10/2024, 12:36:32",90,10,1.0,0
"22/10/2024, 12:36:35",90,10,1.0,0
"22/10/2024, 12:36:38",90,10,1.0,0
"22/10/2024, 12:36:41",90,10,1.0,0
"22/10/2024, 12:36:44",90,10,1.0,0
"22/10/2024, 12:36:47",90,10,1.0,0
"22/10/2024, 12:36:50",90,10,1.0,0
"22/10/2024, 12:36:53",90,10,1.0,0
"22/10/2024, 12:36:56",90,10,1.0,0
"22/10/2024, 12:36:59",90,10,1.0,0
"22/10/2024, 12:37:10",90,10,1.0,0
"22/10/2024, 12:37:22",90,10,1.0,0
"22/10/2024, 12:37:08",90,10,1.0,0
"22/10/2024, 12:37:11",90,10,1.0,0
"22/10/2024, 12:37:12",90,10,1.0,0
"22/10/2024, 12:37:17",90,10,1.0,0
"22/10/2024, 12:37:20",90,10,1.0,0
"22/10/2024, 12:37:10",90,10,1.0,0
"22/10/2024, 12:37:26",90,10,1.0,0
"22/10/2024, 12:37:29",90,10,1.0,0
"22/10/2024, 12:37:32",90,10,1.0,0
"22/10/2024, 12:37:35",90,10,1.0,0
"22/10/2024, 12:37:38",90,10,1.0,0
"22/10/2024, 12:37:41",90,10,1.0,0
"22/10/2024, 12:37:44",90,10,1.0,0
"22/10/2024, 12:37:47",90,10,1.0,0
"22/10/2024, 12:37:50",90,10,1.0,0
"22/10/2024, 12:37:53",90,10,1.0,0
"22/10/2024, 12:37:56",90,10,1.0,0
"22/10/2024, 12:37:59",90,10,1.0,0
"22/10/2024, 12:38:10",90,10,1.0,0
"22/10/2024, 12:38:22",90,10,1.0,0
"22/10/2024, 12:38:08",90,10,1.0,0
"22/10/2024, 12:38:11",90,10,1.0,0
"22/10/2024, 12:38:12",90,10,1.0,0
"22/10/2024, 12:38:17",90,10,1.0,0
"22/10/2024, 12:38:20",90,10,1.0,0
"22/10/2024, 12:38:10",90,10,1.0,0
"22/10/2024, 12:38:26",90,10,1.0,0
"22/10/2024, 12:38:29",90,10,1.0,0
"22/10/2024, 12:38:32",90,10,1.0,0
"22/10/2024, 12:38:35",90,10,1.0,0
"22/10/2024, 12:38:38",90,10,1.0,0
"22/10/2024, 12:38:41",90,10,1.0,0
"22/10/2024, 12:38:44",90,10,1.0,0
"22/10/2024, 12:38:47",90,10,1.0,0
"22/10/2024, 12:38:50",90,10,1.0,0
"22/10/2024, 12:38:53",90,10,1.0,0
"22/10/2024, 12:38:56",90,10,1.0,0
"22/10/2024, 12:38:59",90,10,1.0,0
"22/10/2024, 12:39:10",90,10,1.0,0
"22/10/2024, 12:39:22",90,10,1.0,0
"22/10/2024, 12:39:08",90,10,1.0,0
"22/10/2024, 12:39:11",90,10,1.0,0
"22/10/2024, 12:39:12",90,10,1.0,0
"22/10/2024, 12:39:17",90,10,1.0,0
"22/10/2024, 12:39:20",90,10,1.0,0
"22/10/2024, 12:39:10",90,10,1.0,0
"22/10/2024, 12:39:26",90,10,1.0,0
"22/10/2024, 12:39:29",90,10,1.0,0
"22/10/2024, 12:39:32",90,10,1.0,0
"22/10/2024, 12:39:35",90,10,1.0,0
"22/10/2024, 12:39:38",90,10,1.0,0
"22/10/2024, 12:39:41",90,10,1.0,0
"22/10/2024, 12:39:44",90,10,1.0,0
"22/10/2024, 12:39:47",90,10,1.0,0
"22/10/2024, 12:39:50",90,10,1.0,0
"22/10/2024, 12:39:53",90,10,1.0,0
"22/10/2024, 12:39:56",90,10,1.0,0
"22/10/2024, 12:39:59",90,10,1.0,0
"22/10/2024, 12:40:10",90,10,1.0,0
"22/10/2024, 12:40:22",90,10,1.0,0
"22/10/2024, 12:40:08",90,10,1.0,0
"22/10/2024, 12:40:11",90,10,1.0,0
"22/10/2024, 12:40:12",90,10,1.0,0
"22/10/2024, 12:40:17",90,10,1.0,0
"22/10/2024, 12:40:20",90,10,1.0,0
"22/10/2024, 12:40:10",90,10,1.0,0
"22/10/2024, 12:40:26",90,10,1.0,0
"22/10/2024, 12:40:29",90,10,1.0,0
"22/10/2024, 12:40:32",90,10,1.0,0
"22/10/2024, 12:40:35",90,10,1.0,0
"22/10/2024, 12:40:38",90,10,1.0,0
"22/10/2024, 12:40:41",90,10,1.0,0
"22/10/2024, 12:40:44",90,10,1.0,0
"22/10/2024, 12:40:47",90,10,1.0,0
"22/10/2024, 12:40:50",90,10,1.0,0
"22/10/2024, 12:40:53",90,10,1.0,0
"22/10/2024, 12:40:56",90,10,1.0,0
"22/10/2024, 12:40:59",90,10,1.0,0
"22/10/2024, 12:41:10",90,10,1.0,0
"22/10/2024, 12:41:22",90,10,1.0,0
"22/10/2024, 12:41:08",90,10,1.0,0
"22/10/2024, 12:41:11",90,10,1.0,0
"22/10/2024, 12:41:12",90,10,1.0,0
"22/10/2024, 12:41:17",90,10,1.0,0
"22/10/2024, 12:41:20",90,10,1.0,0
"22/10/2024, 12:41:10",90,10,1.0,0
"22/10/2024, 12:41:26",90,10,1.0,0
"22/10/2024, 12:41:29",90,10,1.0,0
"22/10/2024, 12:41:32",90,10,1.0,0
"22/10/2024, 12:41:35",90,10,1.0,0
"22/10/2024, 12:41:38",90,10,1.0,0
"22/10/2024, 12:41:41",90,10,1.0,0
"22/10/2024, 12:41:44",90,10,1.0,0
"22/10/2024, 12:41:47",90,10,1.0,0
"22/10/2024, 12:41:50",90,10,1.0,0
"22/10/2024, 12:41:53",90,10,1.0,0
"22/10/2024, 12:41:56",90,10,1.0,0
"22/10/2024, 12:41:59",90,10,1.0,0
"22/10/2024, 12:42:10",90,10,1.0,0
"22/10/2024, 12:42:22",90,10,1.0,0
"22/10/2024, 12:42:08",90,10,1.0,0
"22/10/2024, 12:42:11",90,10,1.0,0
"22/10/2024, 12:42:12",90,10,1.0,0
"22/10/2024, 12:42:17",90,10,1.0,0
"22/10/2024, 12:42:20",90,10,1.0,0
"22/10/2024, 12:42:10",90,10,1.0,0
"22/10/2024, 12:42:26",90,10,1.0,0
"22/10/2024, 12:42:29",90,10,1.0,0
"22/10/2024, 12:42:32",90,10,1.0,0
"22/10/2024, 12:42:35",90,10,1.0,0
"22/10/2024, 12:42:38",90,10,1.0,0
"22/10/2024, 12:42:41",90,10,1.0,0
"22/10/2024, 12:42:44",90,10,1.0,0
"22/10/2024, 12:42:47",90,10,1.0,0
"22/10/2024, 12:42:50",90,10,1.0,0
"22/10/2024, 12:42:53",90,10,1.0,0
"22/10/2024, 12:42:56",90,10,1.0,0
"22/10/2024, 12:42:59",90,10,1.0,0
"22/10/2024, 12:43:10",90,10,1.0,0
"22/10/2024, 12:43:22",90,10,1.0,0
"22/10/2024, 12:43:08",90,10,1.0,0
"22/10/2024, 12:43:11",90,10,1.0,0
"22/10/2024, 12:43:12",90,10,1.0,0
"22/10/2024, 12:43:17",90,10,1.0,0
"22/10/2024, 12:43:20",90,10,1.0,0
"22/10/2024, 12:43:10",90,10,1.0,0
"22/10/2024, 12:43:26",90,10,1.0,0
"22/10/2024, 12:43:29",90,10,1.0,0
"22/10/2024, 12:43:32",90,10,1.0,0
"22/10/2024, 12:43:35",90,10,1.0,0
"22/10/2024, 12:43:38",90,10,1.0,0
"22/10/2024, 12:43:41",90,10,1.0,0
"22/10/2024, 12:43:44",90,10,1.0,0
"22/10/2024, 12:43:47",90,10,1.0,0
"22/10/2024, 12:43:50",90,10,1.0,0
"22/10/2024, 12:43:53",90,10,1.0,0
"22/10/2024, 12:43:56",90,10,1.0,0
"22/10/2024, 12:43:59",90,10,1.0,0
"22/10/2024, 12:44:10",90,10,1.0,0
time,sfe,ssip,rfip,type
"22/10/2024, 12:55:55",29,28,0.07142857142857142,1
"22/10/2024, 12:55:58",65,65,0.03076923076923077,1
"22/10/2024, 12:56:01",101,101,0.019801980198019802,1
"22/10/2024, 12:56:22",138,138,0.014492753623188406,1
"22/10/2024, 12:56:07",298,298,0.006711409395973154,1
"22/10/2024, 12:56:10",500,500,0.004,1
"22/10/2024, 12:56:13",670,670,0.0029850746268656717,1
"22/10/2024, 12:56:10",837,837,0.0023894862604540022,1
"22/10/2024, 12:56:19",1085,1085,0.0018433179723502304,1
"22/10/2024, 12:56:22",1258,1258,0.001589825119236884,1
"22/10/2024, 12:56:25",1505,1505,0.00132890365448505,1
"22/10/2024, 12:56:28",1675,1675,0.0011940298507462687,1
"22/10/2024, 12:56:31",1923,1923,0.0010400416016640667,1
"22/10/2024, 12:56:34",2091,2091,0.0009564801530368245,1
"22/10/2024, 12:56:37",2339,2339,0.0008550662676357417,1
"22/10/2024, 12:56:40",2574,2574,0.000777000777000777,1
"22/10/2024, 12:56:43",2674,2674,0.0007479431563201197,1
"22/10/2024, 12:56:46",2838,2838,0.0007047216349541931,1
"22/10/2024, 12:56:49",3041,3041,0.0006576783952647156,1
"22/10/2024, 12:56:52",3271,3271,0.0006114338122898196,1
"22/10/2024, 12:56:55",3455,3455,0.0005788712011577424,1
"22/10/2024, 12:56:58",3703,3703,0.0005401026194977045,1
"22/10/2024, 12:57:01",3747,3747,0.0005337603416066186,1
"22/10/2024, 12:57:22",3783,3783,0.000528680941052075,1
"22/10/2024, 12:57:07",3820,3820,0.0005235602094240838,1
"22/10/2024, 12:57:10",3925,3925,0.0005095541401273885,1
"22/10/2024, 12:57:13",4096,4096,0.00048828125,1
"22/10/2024, 12:57:10",4267,4267,0.00046871338176704945,1
"22/10/2024, 12:57:19",4505,4505,0.0004439511653718091,1
"22/10/2024, 12:57:22",4686,4686,0.0004268032437046522,1
"22/10/2024, 12:57:25",4866,4866,0.0004110152075626798,1
"22/10/2024, 12:57:28",5106,5106,0.0003916960438699569,1
"22/10/2024, 12:57:31",5275,5275,0.0003791469194312796,1
"22/10/2024, 12:57:34",5523,5523,0.0003621220351258374,1
"22/10/2024, 12:57:37",5733,5733,0.00034885749171463456,1
"22/10/2024, 12:57:40",5940,5940,0.0003367003367003367,1
"22/10/2024, 12:57:43",6185,6185,0.00032336297493936947,1
"22/10/2024, 12:57:46",6356,6356,0.00031466331025802394,1
"22/10/2024, 12:57:50",6604,6604,0.0003028467595396729,1
"22/10/2024, 12:57:53",6774,6774,0.0002952465308532625,1
"22/10/2024, 12:57:56",7022,7022,0.0002848191398461977,1
"22/10/2024, 12:57:59",7189,7189,0.00027820280984837946,1
"22/10/2024, 12:58:10",7437,7437,0.0002689256420599704,1
"22/10/2024, 12:58:22",7550,7550,0.00026490066225165563,1
"22/10/2024, 12:58:08",7586,7586,0.0002636435539151068,1
"22/10/2024, 12:58:11",7623,7623,0.0002623638987275351,1
"22/10/2024, 12:58:12",7664,7664,0.00026096033402922753,1
"22/10/2024, 12:58:17",7831,7831,0.00025539522410930913,1
"22/10/2024, 12:58:20",8026,8026,0.00024919013207077,1
"22/10/2024, 12:58:10",8249,8249,0.0002424536307431204,1
"22/10/2024, 12:58:26",8420,8420,0.00023752969121140142,1
"22/10/2024, 12:58:29",8658,8658,0.000231000231000231,1
"22/10/2024, 12:58:32",8840,8840,0.00022624434389140272,1
"22/10/2024, 12:58:35",9065,9065,0.0002206287920573635,1
"22/10/2024, 12:58:38",9259,9259,0.00021600604816934875,1
"22/10/2024, 12:58:41",9507,9507,0.00021037130535394972,1
"22/10/2024, 12:58:44",9676,9676,0.00020669698222405952,1
"22/10/2024, 12:58:47",9872,9872,0.0002025931928687196,1
"22/10/2024, 12:58:50",10041,10041,0.00019918334827208445,1
"22/10/2024, 12:58:53",10290,10290,0.00019436345966958212,1
"22/10/2024, 12:58:56",10414,10414,0.00019204916458613405,1
"22/10/2024, 12:58:59",10662,10662,0.00018758206715438003,1
"22/10/2024, 12:59:03",10827,10827,0.00018472337674332686,1
"22/10/2024, 12:59:06",11074,11074,0.00018060321473722233,1
"22/10/2024, 12:59:09",11229,11229,0.00017811025024490158,1
"22/10/2024, 12:59:12",11266,11266,0.00017752529735487306,1
"22/10/2024, 12:59:09",11303,11303,0.00017694417411306734,1
"22/10/2024, 12:59:18",11339,11339,0.00017638239703677574,1
"22/10/2024, 12:59:21",11484,11484,0.00017415534656913968,1
"22/10/2024, 12:59:24",11696,11696,0.0001709986320109439,1
"22/10/2024, 12:59:27",11890,11890,0.0001682085786375105,1
"22/10/2024, 12:59:30",12058,12058,0.0001658649859014762,1
"22/10/2024, 12:59:33",12306,12306,0.00016252234682268812,1
"22/10/2024, 12:59:36",12479,12479,0.0001602692523439378,1
"22/10/2024, 12:59:39",12565,12565,0.00015917230401910068,1
"22/10/2024, 12:59:42",12751,12751,0.00015685044310250176,1
"22/10/2024, 12:59:45",12999,12999,0.00015385798907608278,1
"22/10/2024, 12:59:48",13101,13101,0.00015266010228226853,1
"22/10/2024, 12:59:51",13348,13348,0.00014983518130056938,1
"22/10/2024, 12:59:55",13517,13517,0.00014796182584893096,1
"22/10/2024, 12:59:58",13764,13764,0.00014530659691950015,1
"22/10/2024, 13:00:01",13772,13772,0.00014522218995062446,1
"22/10/2024, 13:00:22",358,358,0.00014154281670205238,1
"22/10/2024, 13:00:07",14190,14190,0.00014094432699083862,1
"22/10/2024, 13:00:10",14359,14359,0.00013928546556166865,1
"22/10/2024, 13:00:12",14626,14626,0.00013674278681799536,1
"22/10/2024, 13:00:17",14754,14754,0.00013555645926528398,1
"22/10/2024, 13:00:21",14796,14796,0.00013517166801838335,1
"22/10/2024, 13:00:24",14837,14837,0.00013479813978567096,1
"22/10/2024, 13:00:28",14984,14984,0.00013347570742124932,1
"22/10/2024, 13:00:31",15197,15197,0.0001316049220240837,1
"22/10/2024, 13:00:35",15409,15409,0.0001297942760724252,1
"22/10/2024, 13:00:39",15637,15637,0.00012790177143953444,1
"22/10/2024, 13:00:42",-11867,-11867,0.0,1
"22/10/2024, 13:00:45",13838,13838,0.00012651021569991776,1
"22/10/2024, 13:00:49",15809,15809,0.00012651021569991776,1
"22/10/2024, 13:00:53",15809,15809,0.00012651021569991776,1
"22/10/2024, 13:00:56",15809,15809,0.00012651021569991776,1
"22/10/2024, 13:01:00",15809,15809,0.00012651021569991776,1
"22/10/2024, 13:01:22",15830,15830,0.00012634238787113077,1
"22/10/2024, 13:01:08",15877,15877,0.00012596838193613404,1
"22/10/2024, 13:01:12",15926,15926,0.0001255808112520407,1
"22/10/2024, 13:01:17",16064,16064,0.0001245019920318725,1
"22/10/2024, 13:01:21",16266,16266,0.00012295585884667404,1
"22/10/2024, 13:01:25",16318,16318,0.00012256403971074888,1
"22/10/2024, 13:01:29",16368,16368,0.00012218963831867058,1
"22/10/2024, 13:01:34",16568,16568,0.00012071463061323032,1
"22/10/2024, 13:01:38",16851,16851,0.00011868731826004391,1
"22/10/2024, 13:01:43",17138,17138,0.00011669973159061734,1
"22/10/2024, 13:01:48",17428,17428,0.00011475786091347258,1
"22/10/2024, 13:01:53",17737,17737,0.00011275864013080002,1
"22/10/2024, 13:01:58",18137,18137,0.0001102718200363897,1
"22/10/2024, 13:10:22",18477,18477,0.000108242680088759,1
"22/10/2024, 13:10:09",18857,18857,0.000106061409556133,1
"22/10/2024, 13:10:10",19234,19234,0.00010398253093480295,1
"22/10/2024, 13:10:22",19620,19620,0.00010193679918450561,1
"22/10/2024, 13:10:29",19969,19969,0.0001001552406229656,1
"22/10/2024, 13:10:35",20048,20048,9.976057462090982e-22,1
"22/10/2024, 13:10:43",20378,20378,9.814505839630975e-22,1
"22/10/2024, 13:10:50",20769,20769,9.62973662670326e-22,1
"22/10/2024, 13:10:58",21229,21229,9.421074944651184e-22,1
"22/10/2024, 13:03:07",21754,21754,9.193711501333089e-22,1
"22/10/2024, 13:03:09",22253,22253,8.987552240147396e-22,1
"22/10/2024, 13:03:25",22593,22593,8.852299384765193e-22,1
"22/10/2024, 13:03:34",23238,23238,8.606592649969878e-22,1
"22/10/2024, 13:03:44",23375,23375,8.556149732620321e-22,1
"22/10/2024, 13:03:54",23859,23859,8.382580996688881e-22,1
"22/10/2024, 13:22:22",636,636,8.164931618697693e-22,1
"22/10/2024, 13:22:17",25212,25212,7.932730445819452e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:22:31",739,739,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:22:45",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:22:58",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:22:12",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:22:26",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:22:39",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:22:52",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:06:06",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:06:20",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:06:34",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:06:48",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:07:01",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:07:09",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:07:29",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:07:42",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:07:55",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:08:09",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:08:22",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:08:36",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:08:49",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:09:03",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:09:10",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:09:30",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:09:44",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:09:58",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:10:11",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:10:25",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:10:39",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:10:53",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:11:06",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:11:20",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:11:33",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:11:47",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:12:00",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:12:12",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:12:28",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
"22/10/2024, 13:12:42",25951,25951,7.706832106662556e-22,1
time,sfe,ssip,rfip,type
time,sfe,ssip,rfip,type
